 , ,,,,
QICPIC (QP0002) & LIXELL, 5.00 63.0 mm - M4 (2 ... 682 �m),,,,
Torraca_TC2,2019-02-21, 16:39:08,592,,
,,,,,
Aspect ratio (AR) vs. size ,,,,,
xm/�m,aspect ratio,,,,
840, 95.65,,835,1461,
850, 96.55,,845,905,
860, 97.52,,855,966,
870, 98.23,,865,714,
880, 98.72,,875,491,
890, 99.07,,885,352,
900, 99.57,,895,498,
910, 99.79,,905,215,
920, 99.90,,915,110,
930, 99.97,,925,68,
940, 99.99,,935,25,
950,100.00,,945,7,
960,100.00,,955,1,
970,100.00,,965,0,
980,100.00,,975,0,
990,100.00,,985,0,
1000,100.00,,995,0,
 ,,,,,
,,,,,
,,,,,
Distribution density (log.),,,,,
size determined for calculation:  FERET_MAX,,,,,
,,,,,
mean size,distribution,,,,
for band,density (log),,,,
xm/�m,q0lg,,,,
    1.60,0.00,,,,
    2.35,0.00,,,,
    2.70,1.45,,,,
    3.31,0.22,,,,
    4.04,0.71,,,,
    4.94,0.03,,,,
    6.04,0.43,,,,
    7.39,0.27,,,,
    9.04,0.24,,,,
   11.05,0.26,,,,
   13.51,0.27,,,,
   16.52,0.31,,,,
   20.20,0.46,,,,
   24.70,0.67,,,,
   30.20,0.91,,,,
   36.93,1.12,,,,
   45.16,1.32,,,,
   55.22,1.19,,,,
   67.52,0.86,,,,
   82.56,0.44,,,,
  100.95,0.19,,,,
  123.43,0.06,,,,
  150.93,0.02,,,,
  184.54,0.00,,,,
  225.65,0.00,,,,
  275.91,0.00,,,,
  337.37,0.00,,,,
  412.52,0.00,,,,
  504.41,0.00,,,,
  616.76,0.00,,,,
 2183.03,0.00,,,,
 ,,,,,
,,,,,
,,,,,
distribution density (lin.),,,,,
size determined for calculation:  FERET_MAX,,,,,
mean size,distribution,,,,
for band,density (linear),,,,
xm/�m,q0/1/mm,,,,
    1.69,0,,,,
    2.35,0,,,,
    2.72,232347,,,,
    3.32,28689,,,,
    4.06,75971,,,,
    4.97,2875,,,,
    6.08,31115,,,,
    7.43,15709,,,,
    9.08,11690,,,,
   11.11,10068,,,,
   13.58,8817,,,,
   16.61,8018,,,,
   20.30,9820,,,,
   24.83,11781,,,,
   30.36,13133,,,,
   37.12,13137,,,,
   45.39,12713,,,,
   55.50,9321,,,,
   67.86,5552,,,,
   82.97,2291,,,,
  101.46,817,,,,
  124.06,228,,,,
  151.69,67,,,,
  185.48,8,,,,
  226.79,1,,,,
  277.31,0,,,,
  339.08,0,,,,
  414.61,0,,,,
  506.96,0,,,,
  619.88,0,,,,
 3834.87,0,,,,
,,,,,
,,,,,
Particles in QICPIC calculation,,,,,
67414,,,,,
,,,,,
,,,,,
,,,,,
 , ,,,,
QICPIC (QP0002) & LIXELL, 5.00 63.0 mm - M4 (2 ... 682 �m),,,,
Torraca_TC2,2019-02-21, 17:21:55,843,,
,,,,,
Aspect ratio (AR) vs. size ,,,,,
xm/�m,aspect ratio,,,,
1.41, ,,,,
2.21, ,,,,
2.70,0.71 ,,,,
3.31,0.71 ,,,,
4.04,0.45 ,,,,
4.94,0.45 ,,,,
6.04,0.61 ,,,,
7.39,0.61 ,,,,
9.04,0.58 ,,,,
11.05,0.63 ,,,,
13.51,0.68 ,,,,
16.52,0.72 ,,,,
20.20,0.73 ,,,,
24.70,0.72 ,,,,
30.20,0.70 ,,,,
36.93,0.68 ,,,,
45.16,0.66 ,,,,
55.22,0.64 ,,,,
67.52,0.61 ,,,,
82.56,0.57 ,,,,
100.95,0.54 ,,,,
123.43,0.54 ,,,,
150.93,0.52 ,,,,
184.54,0.47 ,,,,
225.65, ,,,,
275.91, ,,,,
337.37, ,,,,
412.52, ,,,,
504.41, ,,,,
616.76, ,,,,
2183.03, ,,,,
 ,,,,,
,,,,,
,,,,,
AR cumulative distribution,Mean AR density,,,,
aspect ratio,cumulative,,mean aspect ratio,distribution,
distribution,distribution,,,,
aO,Q0 / %,,,am,q0
10,  0.00,,5,0,
20,  0.00,,15,0,
30,  0.00,,25,0,
40,  0.00,,35,0,
50,  0.00,,45,0,
60,  0.00,,55,0,
70,  0.00,,65,0,
80,  0.00,,75,0,
90,  0.00,,85,0,
100,  0.00,,95,0,
110,  0.00,,105,0,
120,  0.00,,115,0,
130,  0.00,,125,1,
140,  0.00,,135,0,
150,  0.00,,145,3,
160,  0.01,,155,1,
170,  0.01,,165,1,
180,  0.01,,175,3,
190,  0.01,,185,1,
200,  0.03,,195,18,
210,  0.03,,205,1,
220,  0.03,,215,0,
230,  0.03,,225,3,
240,  0.03,,235,0,
250,  0.20,,245,165,
260,  0.20,,255,3,
270,  0.20,,265,1,
280,  0.22,,275,12,
290,  0.23,,285,10,
300,  0.24,,295,15,
310,  0.26,,305,15,
320,  1.26,,315,1000,
330,  1.29,,325,34,
340,  1.35,,335,58,
350,  1.39,,345,45,
360,  1.46,,355,71,
370,  1.58,,365,118,
380,  1.84,,375,260,
390,  2.02,,385,176,
400,  2.32,,395,301,
410,  2.58,,405,259,
420,  2.86,,415,281,
430,  3.23,,425,375,
440,  3.65,,435,415,
450, 10.54,,445,6885,
460, 11.12,,455,585,
470, 11.73,,465,612,
480, 12.51,,475,780,
490, 13.47,,485,960,
500, 14.58,,495,1106,
510, 15.63,,505,1048,
520, 16.88,,515,1258,
530, 18.07,,525,1182,
540, 19.35,,535,1289,
550, 20.71,,545,1351,
560, 24.32,,555,3618,
570, 25.81,,565,1488,
580, 27.44,,575,1630,
590, 29.17,,585,1733,
600, 30.91,,595,1733,
610, 33.00,,605,2093,
620, 34.84,,615,1835,
630, 36.83,,625,1990,
640, 39.45,,635,2621,
650, 41.16,,645,1712,
660, 43.32,,655,2163,
670, 45.37,,665,2054,
680, 47.72,,675,2343,
690, 50.06,,685,2340,
700, 52.17,,695,2114,
710, 73.83,,705,21660,
720, 75.67,,715,1837,
730, 77.55,,725,1881,
740, 79.30,,735,1755,
750, 81.85,,745,2548,
760, 83.26,,755,1411,
770, 85.17,,765,1905,
780, 86.74,,775,1570,
790, 88.78,,785,2047,
800, 90.25,,795,1466,
810, 91.79,,805,1541,
820, 93.05,,815,1258,
830, 94.10,,825,1048,
840, 95.54,,835,1439,
850, 96.45,,845,911,
860, 97.44,,855,994,
870, 98.22,,865,780,
880, 98.72,,875,500,
890, 99.06,,885,341,
900, 99.57,,895,508,
910, 99.77,,905,198,
920, 99.89,,915,119,
930, 99.96,,925,77,
940, 99.99,,935,21,
950,100.00,,945,13,
960,100.00,,955,0,
970,100.00,,965,1,
980,100.00,,975,0,
990,100.00,,985,0,
1000,100.00,,995,0,
 ,,,,,
,,,,,
,,,,,
Distribution density (log.),,,,,
size determined for calculation:  FERET_MAX,,,,,
,,,,,
mean size,distribution,,,,
for band,density (log),,,,
xm/�m,q0lg,,,,
    1.60,0.00,,,,
    2.35,0.00,,,,
    2.70,1.46,,,,
    3.31,0.22,,,,
    4.04,0.69,,,,
    4.94,0.03,,,,
    6.04,0.44,,,,
    7.39,0.27,,,,
    9.04,0.25,,,,
   11.05,0.23,,,,
   13.51,0.27,,,,
   16.52,0.32,,,,
   20.20,0.46,,,,
   24.70,0.65,,,,
   30.20,0.94,,,,
   36.93,1.15,,,,
   45.16,1.30,,,,
   55.22,1.17,,,,
   67.52,0.86,,,,
   82.56,0.45,,,,
  100.95,0.18,,,,
  123.43,0.07,,,,
  150.93,0.02,,,,
  184.54,0.00,,,,
  225.65,0.00,,,,
  275.91,0.00,,,,
  337.37,0.00,,,,
  412.52,0.00,,,,
  504.41,0.00,,,,
  616.76,0.00,,,,
 2183.03,0.00,,,,
 ,,,,,
,,,,,
,,,,,
distribution density (lin.),,,,,
size determined for calculation:  FERET_MAX,,,,,
mean size,distribution,,,,
for band,density (linear),,,,
xm/�m,q0/1/mm,,,,
    1.69,0,,,,
    2.35,0,,,,
    2.72,234449,,,,
    3.32,28949,,,,
    4.06,74450,,,,
    4.97,2817,,,,
    6.08,31432,,,,
    7.43,15793,,,,
    9.08,12108,,,,
   11.11,9215,,,,
   13.58,8631,,,,
   16.61,8383,,,,
   20.30,9907,,,,
   24.83,11476,,,,
   30.36,13491,,,,
   37.12,13462,,,,
   45.39,12518,,,,
   55.50,9155,,,,
   67.86,5515,,,,
   82.97,2381,,,,
  101.46,783,,,,
  124.06,230,,,,
  151.69,63,,,,
  185.48,6,,,,
  226.79,0,,,,
  277.31,0,,,,
  339.08,0,,,,
  414.61,0,,,,
  506.96,0,,,,
  619.88,0,,,,
 3834.87,0,,,,
,,,,,
,,,,,
Particles in QICPIC calculation,,,,,
67185,,,,,
,,,,,
,,,,,
,,,,,
 , ,,,,
QICPIC (QP0002) & LIXELL, 5.00 63.0 mm - M4 (2 ... 682 �m),,,,
Torraca_TC2,2019-02-21, 17:23:10,896,,
,,,,,
Aspect ratio (AR) vs. size ,,,,,
xm/�m,aspect ratio,,,,
1.41, ,,,,
2.21, ,,,,
2.70,0.71 ,,,,
3.31,0.71 ,,,,
4.04,0.45 ,,,,
4.94,0.45 ,,,,
6.04,0.61 ,,,,
7.39,0.61 ,,,,
9.04,0.59 ,,,,
11.05,0.64 ,,,,
13.51,0.69 ,,,,
16.52,0.72 ,,,,
20.20,0.73 ,,,,
24.70,0.71 ,,,,
30.20,0.70 ,,,,
36.93,0.68 ,,,,
45.16,0.67 ,,,,
55.22,0.64 ,,,,
67.52,0.61 ,,,,
82.56,0.57 ,,,,
100.95,0.56 ,,,,
123.43,0.53 ,,,,
150.93,0.53 ,,,,
184.54,0.52 ,,,,
225.65, ,,,,
275.91,0.40 ,,,,
337.37,0.20 ,,,,
412.52, ,,,,
504.41, ,,,,
616.76, ,,,,
2183.03, ,,,,
 ,,,,,
,,,,,
,,,,,
AR cumulative distribution,Mean AR density,,,,
aspect ratio,cumulative,,mean aspect ratio,distribution,
distribution,distribution,,,,
aO,Q0 / %,,,am,q0
10,  0.00,,5,0,
20,  0.00,,15,0,
30,  0.00,,25,0,
40,  0.00,,35,0,
50,  0.00,,45,0,
60,  0.00,,55,0,
70,  0.00,,65,0,
80,  0.00,,75,0,
90,  0.00,,85,0,
100,  0.00,,95,0,
110,  0.00,,105,0,
120,  0.00,,115,0,
130,  0.00,,125,0,
140,  0.00,,135,2,
150,  0.00,,145,0,
160,  0.00,,155,0,
170,  0.00,,165,2,
180,  0.00,,175,0,
190,  0.00,,185,0,
200,  0.02,,195,15,
210,  0.02,,205,2,
220,  0.02,,215,0,
230,  0.02,,225,3,
240,  0.02,,235,2,
250,  0.19,,245,164,
260,  0.19,,255,3,
270,  0.20,,265,6,
280,  0.21,,275,14,
290,  0.22,,285,11,
300,  0.23,,295,12,
310,  0.25,,305,18,
320,  1.27,,315,1020,
330,  1.31,,325,35,
340,  1.35,,335,42,
350,  1.39,,345,42,
360,  1.45,,355,65,
370,  1.55,,365,96,
380,  1.77,,375,215,
390,  1.91,,385,144,
400,  2.13,,395,216,
410,  2.38,,405,251,
420,  2.67,,415,294,
430,  3.08,,425,404,
440,  3.47,,435,394,
450, 10.33,,445,6865,
460, 10.84,,455,508,
470, 11.49,,465,651,
480, 12.19,,475,694,
490, 13.09,,485,908,
500, 14.14,,495,1049,
510, 15.14,,505,996,
520, 16.41,,515,1267,
530, 17.58,,525,1170,
540, 18.90,,535,1325,
550, 20.34,,545,1439,
560, 23.84,,555,3495,
570, 25.40,,565,1569,
580, 26.97,,575,1564,
590, 28.85,,585,1878,
600, 30.56,,595,1711,
610, 32.63,,605,2072,
620, 34.41,,615,1779,
630, 36.38,,625,1973,
640, 38.94,,635,2559,
650, 40.85,,645,1908,
660, 42.97,,655,2126,
670, 44.96,,665,1986,
680, 47.41,,675,2451,
690, 49.76,,685,2348,
700, 51.86,,695,2100,
710, 73.79,,705,21935,
720, 75.66,,715,1863,
730, 77.53,,725,1869,
740, 79.18,,735,1648,
750, 81.82,,745,2646,
760, 83.31,,755,1486,
770, 85.28,,765,1971,
780, 86.87,,775,1591,
790, 88.99,,785,2117,
800, 90.31,,795,1325,
810, 91.86,,805,1551,
820, 93.21,,815,1348,
830, 94.31,,825,1100,
840, 95.73,,835,1417,
850, 96.61,,845,888,
860, 97.61,,855,990,
870, 98.34,,865,735,
880, 98.74,,875,400,
890, 99.12,,885,385,
900, 99.63,,895,511,
910, 99.80,,905,164,
920, 99.89,,915,92,
930, 99.97,,925,77,
940, 99.99,,935,26,
950,100.00,,945,6,
960,100.00,,955,2,
970,100.00,,965,0,
980,100.00,,975,0,
990,100.00,,985,0,
1000,100.00,,995,0,
 ,,,,,
,,,,,
,,,,,
Distribution density (log.),,,,,
size determined for calculation:  FERET_MAX,,,,,
,,,,,
mean size,distribution,,,,
for band,density (log),,,,
xm/�m,q0lg,,,,
    1.60,0.00,,,,
    2.35,0.00,,,,
    2.70,1.48,,,,
    3.31,0.22,,,,
    4.04,0.70,,,,
    4.94,0.03,,,,
    6.04,0.44,,,,
    7.39,0.27,,,,
    9.04,0.24,,,,
   11.05,0.25,,,,
   13.51,0.29,,,,
   16.52,0.33,,,,
   20.20,0.44,,,,
   24.70,0.66,,,,
   30.20,0.92,,,,
   36.93,1.15,,,,
   45.16,1.34,,,,
   55.22,1.18,,,,
   67.52,0.83,,,,
   82.56,0.43,,,,
  100.95,0.17,,,,
  123.43,0.06,,,,
  150.93,0.02,,,,
  184.54,0.00,,,,
  225.65,0.00,,,,
  275.91,0.00,,,,
  337.37,0.00,,,,
  412.52,0.00,,,,
  504.41,0.00,,,,
  616.76,0.00,,,,
 2183.03,0.00,,,,
 ,,,,,
,,,,,
,,,,,
distribution density (lin.),,,,,
size determined for calculation:  FERET_MAX,,,,,
mean size,distribution,,,,
for band,density (linear),,,,
xm/�m,q0/1/mm,,,,
    1.69,0,,,,
    2.35,0,,,,
    2.72,237515,,,,
    3.32,29327,,,,
    4.06,75036,,,,
    4.97,2840,,,,
    6.08,31637,,,,
    7.43,15632,,,,
    9.08,11599,,,,
   11.11,9670,,,,
   13.58,9233,,,,
   16.61,8621,,,,
   20.30,9351,,,,
   24.83,11579,,,,
   30.36,13137,,,,
   37.12,13551,,,,
   45.39,12855,,,,
   55.50,9239,,,,
   67.86,5344,,,,
   82.97,2251,,,,
  101.46,743,,,,
  124.06,220,,,,
  151.69,53,,,,
  185.48,9,,,,
  226.79,0,,,,
  277.31,0,,,,
  339.08,0,,,,
  414.61,0,,,,
  506.96,0,,,,
  619.88,0,,,,
 3834.87,0,,,,
,,,,,
,,,,,
Particles in QICPIC calculation,,,,,
66556,,,,,
,,,,,
,,,,,
,,,,,
 , ,,,,
QICPIC (QP0002) & LIXELL, 5.00 63.0 mm - M4 (2 ... 682 �m),,,,
Torraca_TC2,2019-02-21, 17:24:26,38,,
,,,,,
Aspect ratio (AR) vs. size ,,,,,
xm/�m,aspect ratio,,,,
1.41, ,,,,
2.21, ,,,,
2.70,0.71 ,,,,
3.31,0.71 ,,,,
4.04,0.45 ,,,,
4.94,0.45 ,,,,
6.04,0.61 ,,,,
7.39,0.61 ,,,,
9.04,0.59 ,,,,
11.05,0.63 ,,,,
13.51,0.68 ,,,,
16.52,0.73 ,,,,
20.20,0.73 ,,,,
24.70,0.72 ,,,,
30.20,0.70 ,,,,
36.93,0.68 ,,,,
45.16,0.66 ,,,,
55.22,0.64 ,,,,
67.52,0.61 ,,,,
82.56,0.57 ,,,,
100.95,0.55 ,,,,
123.43,0.55 ,,,,
150.93,0.56 ,,,,
184.54,0.51 ,,,,
225.65,0.33 ,,,,
275.91,0.14 ,,,,
337.37, ,,,,
412.52, ,,,,
504.41, ,,,,
616.76, ,,,,
2183.03, ,,,,
 ,,,,,
,,,,,
,,,,,
AR cumulative distribution,Mean AR density,,,,
aspect ratio,cumulative,,mean aspect ratio,distribution,
distribution,distribution,,,,
aO,Q0 / %,,,am,q0
10,  0.00,,5,0,
20,  0.00,,15,0,
30,  0.00,,25,0,
40,  0.00,,35,0,
50,  0.00,,45,0,
60,  0.00,,55,0,
70,  0.00,,65,0,
80,  0.00,,75,0,
90,  0.00,,85,0,
100,  0.00,,95,0,
110,  0.00,,105,0,
120,  0.00,,115,0,
130,  0.00,,125,0,
140,  0.00,,135,0,
150,  0.00,,145,3,
160,  0.00,,155,2,
170,  0.01,,165,5,
180,  0.01,,175,0,
190,  0.01,,185,2,
200,  0.04,,195,33,
210,  0.04,,205,0,
220,  0.05,,215,5,
230,  0.05,,225,0,
240,  0.05,,235,0,
250,  0.19,,245,144,
260,  0.19,,255,2,
270,  0.20,,265,3,
280,  0.20,,275,8,
290,  0.21,,285,9,
300,  0.23,,295,12,
310,  0.25,,305,20,
320,  1.28,,315,1038,
330,  1.31,,325,27,
340,  1.36,,335,52,
350,  1.40,,345,39,
360,  1.50,,355,94,
370,  1.59,,365,94,
380,  1.82,,375,231,
390,  1.95,,385,132,
400,  2.22,,395,270,
410,  2.44,,405,214,
420,  2.81,,415,372,
430,  3.19,,425,382,
440,  3.65,,435,455,
450, 10.67,,445,7022,
460, 11.24,,455,575,
470, 11.93,,465,690,
480, 12.68,,475,746,
490, 13.61,,485,930,
500, 14.70,,495,1086,
510, 15.71,,505,1015,
520, 16.98,,515,1273,
530, 18.24,,525,1259,
540, 19.53,,535,1283,
550, 20.91,,545,1388,
560, 24.74,,555,3823,
570, 26.25,,565,1514,
580, 27.94,,575,1685,
590, 29.69,,585,1754,
600, 31.44,,595,1752,
610, 33.47,,605,2025,
620, 35.28,,615,1816,
630, 37.25,,625,1963,
640, 39.73,,635,2483,
650, 41.55,,645,1816,
660, 43.53,,655,1987,
670, 45.49,,665,1955,
680, 47.96,,675,2467,
690, 50.24,,685,2289,
700, 52.28,,695,2037,
710, 74.37,,705,22085,
720, 75.99,,715,1620,
730, 77.80,,725,1813,
740, 79.44,,735,1641,
750, 82.00,,745,2559,
760, 83.43,,755,1428,
770, 85.33,,765,1907,
780, 86.83,,775,1496,
790, 88.81,,785,1977,
800, 90.15,,795,1341,
810, 91.69,,805,1538,
820, 93.11,,815,1424,
830, 94.20,,825,1085,
840, 95.61,,835,1412,
850, 96.59,,845,983,
860, 97.54,,855,947,
870, 98.29,,865,755,
880, 98.68,,875,391,
890, 99.01,,885,322,
900, 99.56,,895,554,
910, 99.75,,905,194,
920, 99.87,,915,118,
930, 99.97,,925,93,
940, 99.99,,935,24,
950,100.00,,945,8,
960,100.00,,955,2,
970,100.00,,965,2,
980,100.00,,975,0,
990,100.00,,985,0,
1000,100.00,,995,0,
 ,,,,,
,,,,,
,,,,,
Distribution density (log.),,,,,
size determined for calculation:  FERET_MAX,,,,,
,,,,,
mean size,distribution,,,,
for band,density (log),,,,
xm/�m,q0lg,,,,
    1.60,0.00,,,,
    2.35,0.00,,,,
    2.70,1.51,,,,
    3.31,0.23,,,,
    4.04,0.71,,,,
    4.94,0.03,,,,
    6.04,0.44,,,,
    7.39,0.28,,,,
    9.04,0.24,,,,
   11.05,0.25,,,,
   13.51,0.28,,,,
   16.52,0.32,,,,
   20.20,0.45,,,,
   24.70,0.64,,,,
   30.20,0.88,,,,
   36.93,1.11,,,,
   45.16,1.33,,,,
   55.22,1.20,,,,
   67.52,0.84,,,,
   82.56,0.45,,,,
  100.95,0.19,,,,
  123.43,0.07,,,,
  150.93,0.02,,,,
  184.54,0.00,,,,
  225.65,0.00,,,,
  275.91,0.00,,,,
  337.37,0.00,,,,
  412.52,0.00,,,,
  504.41,0.00,,,,
  616.76,0.00,,,,
 2183.03,0.00,,,,
 ,,,,,
,,,,,
,,,,,
distribution density (lin.),,,,,
size determined for calculation:  FERET_MAX,,,,,
mean size,distribution,,,,
for band,density (linear),,,,
xm/�m,q0/1/mm,,,,
    1.69,0,,,,
    2.35,0,,,,
    2.72,241335,,,,
    3.32,29799,,,,
    4.06,76641,,,,
    4.97,2900,,,,
    6.08,31722,,,,
    7.43,16378,,,,
    9.08,11523,,,,
   11.11,9732,,,,
   13.58,8871,,,,
   16.61,8272,,,,
   20.30,9588,,,,
   24.83,11182,,,,
   30.36,12595,,,,
   37.12,13052,,,,
   45.39,12725,,,,
   55.50,9402,,,,
   67.86,5387,,,,
   82.97,2351,,,,
  101.46,819,,,,
  124.06,245,,,,
  151.69,62,,,,
  185.48,5,,,,
  226.79,0,,,,
  277.31,0,,,,
  339.08,0,,,,
  414.61,0,,,,
  506.96,0,,,,
  619.88,0,,,,
 3834.87,0,,,,
,,,,,
,,,,,
Particles in QICPIC calculation,,,,,
65918,,,,,
,,,,,
,,,,,
,,,,,
 , ,,,,
QICPIC (QP0002) & LIXELL, 5.00 63.0 mm - M4 (2 ... 682 �m),,,,
Torraca_TC2,2019-02-21, 17:25:41,141,,
,,,,,
Aspect ratio (AR) vs. size ,,,,,
xm/�m,aspect ratio,,,,
1.41, ,,,,
2.21, ,,,,
2.70,0.71 ,,,,
3.31,0.71 ,,,,
4.04,0.45 ,,,,
4.94,0.45 ,,,,
6.04,0.61 ,,,,
7.39,0.61 ,,,,
9.04,0.60 ,,,,
11.05,0.63 ,,,,
13.51,0.68 ,,,,
16.52,0.73 ,,,,
20.20,0.73 ,,,,
24.70,0.72 ,,,,
30.20,0.70 ,,,,
36.93,0.68 ,,,,
45.16,0.66 ,,,,
55.22,0.64 ,,,,
67.52,0.61 ,,,,
82.56,0.57 ,,,,
100.95,0.55 ,,,,
123.43,0.55 ,,,,
150.93,0.53 ,,,,
184.54,0.51 ,,,,
225.65,0.38 ,,,,
275.91, ,,,,
337.37, ,,,,
412.52, ,,,,
504.41, ,,,,
616.76, ,,,,
2183.03, ,,,,
 ,,,,,
,,,,,
,,,,,
AR cumulative distribution,Mean AR density,,,,
aspect ratio,cumulative,,mean aspect ratio,distribution,
distribution,distribution,,,,
aO,Q0 / %,,,am,q0
10,  0.00,,5,0,
20,  0.00,,15,0,
30,  0.00,,25,0,
40,  0.00,,35,0,
50,  0.00,,45,0,
60,  0.00,,55,0,
70,  0.00,,65,0,
80,  0.00,,75,0,
90,  0.00,,85,0,
100,  0.00,,95,0,
110,  0.00,,105,0,
120,  0.00,,115,2,
130,  0.00,,125,0,
140,  0.00,,135,0,
150,  0.00,,145,0,
160,  0.00,,155,2,
170,  0.00,,165,0,
180,  0.00,,175,0,
190,  0.00,,185,0,
200,  0.03,,195,23,
210,  0.03,,205,0,
220,  0.03,,215,2,
230,  0.03,,225,3,
240,  0.03,,235,2,
250,  0.16,,245,125,
260,  0.16,,255,2,
270,  0.16,,265,3,
280,  0.17,,275,12,
290,  0.18,,285,5,
300,  0.18,,295,8,
310,  0.20,,305,15,
320,  1.27,,315,1075,
330,  1.30,,325,30,
340,  1.35,,335,41,
350,  1.39,,345,41,
360,  1.45,,355,62,
370,  1.54,,365,92,
380,  1.79,,375,249,
390,  1.94,,385,155,
400,  2.16,,395,213,
410,  2.38,,405,224,
420,  2.68,,415,303,
430,  3.01,,425,329,
440,  3.41,,435,395,
450, 10.45,,445,7044,
460, 11.02,,455,570,
470, 11.70,,465,683,
480, 12.53,,475,829,
490, 13.41,,485,880,
500, 14.52,,495,1106,
510, 15.52,,505,1003,
520, 16.73,,515,1204,
530, 17.93,,525,1209,
540, 19.14,,535,1206,
550, 20.53,,545,1387,
560, 24.34,,555,3816,
570, 25.79,,565,1449,
580, 27.40,,575,1605,
590, 29.03,,585,1632,
600, 30.68,,595,1653,
610, 32.75,,605,2070,
620, 34.69,,615,1938,
630, 36.70,,625,2013,
640, 39.17,,635,2470,
650, 41.02,,645,1845,
660, 43.14,,655,2126,
670, 45.14,,665,1997,
680, 47.52,,675,2383,
690, 49.79,,685,2267,
700, 51.73,,695,1944,
710, 73.95,,705,22219,
720, 75.63,,715,1677,
730, 77.31,,725,1681,
740, 79.06,,735,1746,
750, 81.71,,745,2651,
760, 83.14,,755,1434,
770, 85.01,,765,1866,
780, 86.53,,775,1522,
790, 88.60,,785,2069,
800, 90.00,,795,1396,
810, 91.69,,805,1699,
820, 93.09,,815,1390,
830, 94.17,,825,1081,
840, 95.69,,835,1521,
850, 96.71,,845,1021,
860, 97.66,,855,953,
870, 98.29,,865,632,
880, 98.76,,875,471,
890, 99.12,,885,356,
900, 99.61,,895,492,
910, 99.79,,905,174,
920, 99.90,,915,110,
930, 99.97,,925,69,
940, 99.99,,935,27,
950,100.00,,945,6,
960,100.00,,955,2,
970,100.00,,965,0,
980,100.00,,975,0,
990,100.00,,985,0,
1000,100.00,,995,0,
 ,,,,,
,,,,,
,,,,,
Distribution density (log.),,,,,
size determined for calculation:  FERET_MAX,,,,,
,,,,,
mean size,distribution,,,,
for band,density (log),,,,
xm/�m,q0lg,,,,
    1.60,0.00,,,,
    2.35,0.00,,,,
    2.70,1.50,,,,
    3.31,0.23,,,,
    4.04,0.71,,,,
    4.94,0.03,,,,
    6.04,0.46,,,,
    7.39,0.30,,,,
    9.04,0.25,,,,
   11.05,0.26,,,,
   13.51,0.28,,,,
   16.52,0.31,,,,
   20.20,0.44,,,,
   24.70,0.64,,,,
   30.20,0.88,,,,
   36.93,1.13,,,,
   45.16,1.29,,,,
   55.22,1.18,,,,
   67.52,0.86,,,,
   82.56,0.44,,,,
  100.95,0.18,,,,
  123.43,0.06,,,,
  150.93,0.02,,,,
  184.54,0.00,,,,
  225.65,0.00,,,,
  275.91,0.00,,,,
  337.37,0.00,,,,
  412.52,0.00,,,,
  504.41,0.00,,,,
  616.76,0.00,,,,
 2183.03,0.00,,,,
 ,,,,,
,,,,,
,,,,,
distribution density (lin.),,,,,
size determined for calculation:  FERET_MAX,,,,,
mean size,distribution,,,,
for band,density (linear),,,,
xm/�m,q0/1/mm,,,,
    1.69,0,,,,
    2.35,0,,,,
    2.72,240688,,,,
    3.32,29719,,,,
    4.06,76489,,,,
    4.97,2895,,,,
    6.08,33283,,,,
    7.43,17768,,,,
    9.08,12123,,,,
   11.11,10030,,,,
   13.58,9104,,,,
   16.61,8165,,,,
   20.30,9511,,,,
   24.83,11149,,,,
   30.36,12651,,,,
   37.12,13209,,,,
   45.39,12365,,,,
   55.50,9275,,,,
   67.86,5503,,,,
   82.97,2287,,,,
  101.46,779,,,,
  124.06,200,,,,
  151.69,51,,,,
  185.48,4,,,,
  226.79,1,,,,
  277.31,0,,,,
  339.08,0,,,,
  414.61,0,,,,
  506.96,0,,,,
  619.88,0,,,,
 3834.87,0,,,,
,,,,,
,,,,,
Particles in QICPIC calculation,,,,,
66610,,,,,
,,,,,
,,,,,
,,,,,
 , ,,,,
QICPIC (QP0002) & LIXELL, 5.00 63.0 mm - M4 (2 ... 682 �m),,,,
Torraca_TC2,2019-02-21, 17:26:56,249,,
,,,,,
Aspect ratio (AR) vs. size ,,,,,
xm/�m,aspect ratio,,,,
1.41, ,,,,
2.21, ,,,,
2.70,0.71 ,,,,
3.31,0.71 ,,,,
4.04,0.45 ,,,,
4.94,0.45 ,,,,
6.04,0.62 ,,,,
7.39,0.61 ,,,,
9.04,0.59 ,,,,
11.05,0.63 ,,,,
13.51,0.68 ,,,,
16.52,0.72 ,,,,
20.20,0.73 ,,,,
24.70,0.72 ,,,,
30.20,0.70 ,,,,
36.93,0.68 ,,,,
45.16,0.66 ,,,,
55.22,0.64 ,,,,
67.52,0.61 ,,,,
82.56,0.58 ,,,,
100.95,0.57 ,,,,
123.43,0.55 ,,,,
150.93,0.53 ,,,,
184.54,0.51 ,,,,
225.65,0.49 ,,,,
275.91, ,,,,
337.37, ,,,,
412.52, ,,,,
504.41, ,,,,
616.76, ,,,,
2183.03, ,,,,
 ,,,,,
,,,,,
,,,,,
AR cumulative distribution,Mean AR density,,,,
aspect ratio,cumulative,,mean aspect ratio,distribution,
distribution,distribution,,,,
aO,Q0 / %,,,am,q0
10,  0.00,,5,0,
20,  0.00,,15,0,
30,  0.00,,25,0,
40,  0.00,,35,0,
50,  0.00,,45,0,
60,  0.00,,55,0,
70,  0.00,,65,0,
